user_id,event_id,signal_type,rating,label,implicit_label,signal_weight,timestamp,organizer_is_followed
9809,2944,leave,,0,-1,-1.5,2023-01-03 21:42:25.749920,0
9354,2944,leave,,0,-1,-1.5,2023-01-03 21:46:23.384273,0
9153,2944,leave,,0,-1,-1.5,2023-01-03 21:48:42.506096,0
9718,1134,join_no_rate,,1,1,1.0,2023-01-03 22:19:58.256987,0
9629,2549,join_no_rate,,1,1,1.0,2023-01-04 10:47:48.955409,0
9495,1516,join_rated,2.0,0,1,2.0,2023-01-04 10:49:24.595312,0
9619,1516,join_no_rate,,1,1,1.0,2023-01-04 10:50:21.693946,0
9336,2549,join_rated,3.0,1,1,3.0,2023-01-04 10:51:18.534013,0
9354,2549,join_rated,3.0,1,1,3.0,2023-01-04 11:09:04.289332,0
9367,1516,join_no_rate,,1,1,1.0,2023-01-04 11:11:33.283101,0
9311,2549,join_no_rate,,1,1,1.0,2023-01-04 11:11:46.008658,0
9183,2549,leave,,0,-1,-1.5,2023-01-04 11:21:28.581243,0
9488,2549,join_rated,2.0,0,1,2.0,2023-01-04 11:25:25.289199,0
9468,1516,join_rated,4.0,1,1,3.0,2023-01-04 11:27:19.433419,0
9329,1516,join_rated,4.0,1,1,3.0,2023-01-04 11:29:07.236408,0
9581,1820,join_no_rate,,1,1,1.0,2023-01-04 11:34:32.439010,0
9616,1516,join_rated,1.0,0,1,2.0,2023-01-04 11:35:23.763225,0
9470,1820,join_no_rate,,1,1,1.0,2023-01-04 11:39:07.019858,0
9739,2549,join_rated,4.0,1,1,3.0,2023-01-04 11:40:18.608997,0
9151,1820,leave,,0,-1,-1.5,2023-01-04 11:48:45.932763,0
9261,1820,join_rated,2.0,0,1,2.0,2023-01-04 11:49:01.449078,0
9181,2549,join_no_rate,,1,1,1.0,2023-01-04 11:49:15.229013,0
9350,1516,leave,,0,-1,-1.5,2023-01-04 11:50:22.302687,0
9127,1820,join_rated,4.0,1,1,3.0,2023-01-04 12:00:24.999764,0
9421,1516,join_rated,3.0,1,1,3.0,2023-01-04 12:01:03.308677,0
9485,1820,leave,,0,-1,-1.5,2023-01-04 12:07:08.899614,0
9661,1820,join_rated,4.0,1,1,3.0,2023-01-04 12:11:24.358710,0
9973,1516,join_no_rate,,1,1,1.0,2023-01-04 12:12:00.580136,0
9473,1516,join_rated,2.0,0,1,2.0,2023-01-04 12:13:42.110063,0
9133,2549,join_no_rate,,1,1,1.0,2023-01-04 12:16:19.740987,0
9699,1820,join_no_rate,,1,1,1.0,2023-01-04 12:19:13.273816,0
9995,1516,join_no_rate,,1,1,1.0,2023-01-04 12:25:46.923136,0
9857,2549,join_rated,4.0,1,1,3.0,2023-01-04 12:31:31.530261,0
9230,1516,join_no_rate,,1,1,1.0,2023-01-04 12:36:59.200147,0
9300,1820,join_rated,3.0,1,1,3.0,2023-01-04 12:47:20.383538,0
9611,1820,join_no_rate,,1,1,1.0,2023-01-04 13:04:54.860590,0
9368,1820,join_rated,3.0,1,1,3.0,2023-01-04 13:07:11.293113,0
9563,1820,join_rated,4.0,1,1,3.0,2023-01-04 13:22:09.271056,0
9423,506,join_rated,3.0,1,1,3.0,2023-01-05 10:52:33.807008,0
9494,506,join_rated,2.0,0,1,2.0,2023-01-05 10:58:28.979405,0
9942,506,join_rated,4.0,1,1,3.0,2023-01-05 11:04:31.869290,0
9938,506,join_no_rate,,1,1,1.0,2023-01-05 11:05:59.847873,0
9780,506,join_rated,2.0,0,1,2.0,2023-01-05 11:06:43.487466,0
9536,506,leave,,0,-1,-1.5,2023-01-05 11:18:18.088454,0
9851,506,join_rated,4.0,1,1,3.0,2023-01-05 11:34:20.568508,0
9818,506,leave,,0,-1,-1.5,2023-01-05 11:42:37.627993,0
9518,506,join_rated,2.0,0,1,2.0,2023-01-05 11:44:03.204091,0
9989,506,join_rated,3.0,1,1,3.0,2023-01-05 11:54:29.586337,0
9506,506,join_rated,3.0,1,1,3.0,2023-01-05 12:00:56.021372,0
9862,506,join_rated,2.0,0,1,2.0,2023-01-05 12:16:52.922723,0
9056,506,join_rated,3.0,1,1,3.0,2023-01-05 12:39:31.985638,0
9421,2948,join_rated,2.0,0,1,2.0,2023-01-05 13:27:51.187359,0
9761,2948,join_rated,3.0,1,1,3.0,2023-01-05 13:36:51.351710,0
9794,2948,join_no_rate,,1,1,1.0,2023-01-05 13:38:43.402717,0
9915,2948,join_no_rate,,1,1,1.0,2023-01-05 13:44:55.140052,0
9811,2948,join_rated,3.0,1,1,3.0,2023-01-05 14:09:50.615031,0
9735,2948,join_no_rate,,1,1,1.0,2023-01-05 14:54:29.940422,0
9897,569,join_rated,3.0,1,1,3.0,2023-01-05 19:24:39.203262,0
9181,569,join_no_rate,,1,1,1.0,2023-01-05 19:29:19.273521,0
9792,569,join_rated,2.0,0,1,2.0,2023-01-05 19:36:34.516944,0
9738,569,join_no_rate,,1,1,1.0,2023-01-05 20:02:37.072583,0
9666,569,leave,,0,-1,-1.5,2023-01-05 20:18:39.783111,0
9849,569,join_rated,1.0,0,1,2.0,2023-01-05 20:23:38.458920,0
9248,569,join_no_rate,,1,1,1.0,2023-01-05 20:24:25.268050,0
9410,569,join_rated,2.0,0,1,2.0,2023-01-05 20:28:34.942748,0
9218,569,join_rated,4.0,1,1,3.0,2023-01-05 20:52:45.709170,0
9428,1111,join_rated,4.0,1,1,3.0,2023-01-06 13:20:41.277667,0
9449,1111,join_rated,3.0,1,1,3.0,2023-01-06 13:29:13.128581,0
9221,1111,join_rated,1.0,0,1,2.0,2023-01-06 13:40:44.805466,0
9304,1111,join_rated,3.0,1,1,3.0,2023-01-06 14:24:16.815891,0
9162,1111,join_rated,4.0,1,1,3.0,2023-01-06 14:27:37.812823,0
9694,1111,join_rated,2.0,0,1,2.0,2023-01-06 14:49:48.285663,0
9929,2634,join_rated,2.0,0,1,2.0,2023-01-06 20:41:32.775058,0
9520,1899,join_rated,0.0,0,1,2.0,2023-01-06 20:59:48.023609,0
9561,2634,join_rated,2.0,0,1,2.0,2023-01-06 20:59:48.377768,0
9690,1899,join_no_rate,,1,1,1.0,2023-01-06 21:00:11.478973,0
9178,2634,join_rated,3.0,1,1,3.0,2023-01-06 21:01:17.729093,0
9029,2634,join_rated,1.0,0,1,2.0,2023-01-06 21:06:52.305871,0
9737,2634,join_rated,3.0,1,1,3.0,2023-01-06 21:17:40.578869,0
9035,2634,join_no_rate,,1,1,1.0,2023-01-06 21:22:24.198786,0
9494,1899,join_rated,2.0,0,1,2.0,2023-01-06 21:26:00.091492,0
9291,1899,leave,,0,-1,-1.5,2023-01-06 21:33:31.111228,0
9371,2634,join_rated,2.0,0,1,2.0,2023-01-06 21:33:31.998414,0
9370,2801,join_no_rate,,1,1,1.0,2023-01-06 21:37:34.576772,0
9959,1899,join_no_rate,,1,1,1.0,2023-01-06 21:39:38.441739,0
9796,2801,join_rated,2.0,0,1,2.0,2023-01-06 21:40:09.120715,0
9348,1899,join_rated,4.0,1,1,3.0,2023-01-06 21:43:50.498289,0
9929,2801,join_rated,3.0,1,1,3.0,2023-01-06 21:48:40.050767,0
9927,579,join_no_rate,,1,1,1.0,2023-01-06 21:49:56.283817,0
9345,579,join_rated,3.0,1,1,3.0,2023-01-06 21:50:17.216754,0
9469,579,leave,,0,-1,-1.5,2023-01-06 21:53:53.331576,0
9930,2801,join_rated,2.0,0,1,2.0,2023-01-06 21:54:19.479538,0
9602,2634,join_rated,3.0,1,1,3.0,2023-01-06 21:55:28.605235,0
9186,2634,join_rated,4.0,1,1,3.0,2023-01-06 21:57:41.113693,0
9034,579,join_no_rate,,1,1,1.0,2023-01-06 22:05:04.386772,0
9131,2801,join_rated,3.0,1,1,3.0,2023-01-06 22:06:16.303566,0
9001,2801,join_rated,3.0,1,1,3.0,2023-01-06 22:08:11.869462,0
9862,1899,leave,,0,-1,-1.5,2023-01-06 22:08:36.902600,0
9796,579,join_rated,3.0,1,1,3.0,2023-01-06 22:15:43.987505,0
9735,2801,join_rated,3.0,1,1,3.0,2023-01-06 22:19:02.322400,0
9542,579,leave,,0,-1,-1.5,2023-01-06 22:19:45.634774,0
9253,2801,join_rated,3.0,1,1,3.0,2023-01-06 22:41:46.078190,0
9735,579,join_no_rate,,1,1,1.0,2023-01-06 22:51:01.530972,0
9686,2801,leave,,0,-1,-1.5,2023-01-06 23:10:18.656330,0
9302,579,join_no_rate,,1,1,1.0,2023-01-06 23:10:47.780631,0
9348,579,join_no_rate,,1,1,1.0,2023-01-06 23:11:00.863472,0
9396,579,join_rated,4.0,1,1,3.0,2023-01-06 23:15:00.984045,0
9826,579,join_no_rate,,1,1,1.0,2023-01-06 23:21:04.891067,0
9803,579,join_rated,4.0,1,1,3.0,2023-01-06 23:21:20.542474,0
9733,579,join_rated,4.0,1,1,3.0,2023-01-06 23:42:04.170071,0
9244,579,join_rated,4.0,1,1,3.0,2023-01-06 23:45:51.924819,0
9217,18,join_rated,2.0,0,1,2.0,2023-01-07 12:18:55.119966,0
9309,18,join_rated,4.0,1,1,3.0,2023-01-07 12:26:37.599430,0
9984,1620,join_rated,4.0,1,1,3.0,2023-01-07 12:45:10.892263,0
9701,1620,join_rated,2.0,0,1,2.0,2023-01-07 12:49:56.705249,0
9846,1620,join_no_rate,,1,1,1.0,2023-01-07 12:53:22.287407,0
9005,18,join_rated,3.0,1,1,3.0,2023-01-07 13:01:22.616741,0
9143,1620,join_rated,3.0,1,1,3.0,2023-01-07 13:07:45.221680,0
9852,1620,join_rated,2.0,0,1,2.0,2023-01-07 13:22:53.745705,0
9578,18,join_rated,2.0,0,1,2.0,2023-01-07 13:29:54.472206,0
9761,18,join_rated,2.0,0,1,2.0,2023-01-07 13:34:23.834968,0
9258,18,join_rated,3.0,1,1,3.0,2023-01-07 13:43:08.470755,0
9785,1620,join_rated,4.0,1,1,3.0,2023-01-07 13:45:32.069904,0
9073,18,join_no_rate,,1,1,1.0,2023-01-07 13:49:03.428735,0
9924,18,leave,,0,-1,-1.5,2023-01-07 13:54:37.772017,0
9702,2890,leave,,0,-1,-1.5,2023-01-07 19:56:47.494594,0
9868,3181,join_rated,2.0,0,1,2.0,2023-01-07 20:13:22.665631,0
9131,3181,join_no_rate,,1,1,1.0,2023-01-07 20:14:27.980382,0
9007,2890,join_rated,2.0,0,1,2.0,2023-01-07 20:16:01.231760,0
9513,3181,join_rated,3.0,1,1,3.0,2023-01-07 20:16:14.265324,0
9470,3181,join_rated,4.0,1,1,3.0,2023-01-07 20:19:21.884611,0
9155,2890,join_no_rate,,1,1,1.0,2023-01-07 20:28:53.269962,0
9205,3181,join_no_rate,,1,1,1.0,2023-01-07 20:30:44.749829,0
9045,2890,join_rated,2.0,0,1,2.0,2023-01-07 20:34:55.428774,0
9231,2890,join_no_rate,,1,1,1.0,2023-01-07 20:35:07.639646,0
9954,3181,join_no_rate,,1,1,1.0,2023-01-07 20:52:51.678068,0
9218,2890,join_rated,4.0,1,1,3.0,2023-01-07 20:58:01.092603,0
9398,2890,join_no_rate,,1,1,1.0,2023-01-07 21:05:52.193640,0
9618,3181,join_rated,4.0,1,1,3.0,2023-01-07 21:33:57.092375,0
9066,3181,join_rated,3.0,1,1,3.0,2023-01-07 21:34:38.030425,0
9435,3181,join_no_rate,,1,1,1.0,2023-01-07 21:40:46.304455,0
9846,3181,join_rated,3.0,1,1,3.0,2023-01-07 21:48:17.159726,0
9742,3181,join_rated,4.0,1,1,3.0,2023-01-07 21:50:19.693079,0
9212,3181,join_rated,1.0,0,1,2.0,2023-01-07 21:50:40.058612,0
9982,2890,join_rated,4.0,1,1,3.0,2023-01-07 21:52:46.526913,0
9059,3181,join_rated,4.0,1,1,3.0,2023-01-07 21:53:29.746133,0
9803,898,join_rated,4.0,1,1,3.0,2023-01-08 18:54:35.484878,0
9677,898,join_rated,4.0,1,1,3.0,2023-01-08 19:01:54.980674,0
9531,898,join_no_rate,,1,1,1.0,2023-01-08 19:21:10.732150,0
9193,898,join_no_rate,,1,1,1.0,2023-01-08 19:25:26.615954,0
9437,898,join_rated,3.0,1,1,3.0,2023-01-08 19:31:17.905622,0
9899,898,join_no_rate,,1,1,1.0,2023-01-08 19:33:52.237021,0
9494,898,join_rated,2.0,0,1,2.0,2023-01-08 19:35:01.168147,0
9005,898,join_rated,4.0,1,1,3.0,2023-01-08 19:51:00.911021,0
9348,1936,join_no_rate,,1,1,1.0,2023-01-08 20:00:41.642817,0
9389,1936,join_rated,1.0,0,1,2.0,2023-01-08 20:01:02.316538,0
9535,898,join_no_rate,,1,1,1.0,2023-01-08 20:05:20.344885,0
9009,1312,join_rated,2.0,0,1,2.0,2023-01-08 20:08:03.542517,0
9539,1936,join_rated,1.0,0,1,2.0,2023-01-08 20:11:09.243064,0
9497,1312,join_rated,1.0,0,1,2.0,2023-01-08 20:16:47.196780,0
9521,898,join_rated,3.0,1,1,3.0,2023-01-08 20:24:20.341123,0
9911,1312,join_rated,4.0,1,1,3.0,2023-01-08 20:30:46.228627,0
9063,1936,join_rated,4.0,1,1,3.0,2023-01-08 20:33:46.220645,0
9045,898,join_no_rate,,1,1,1.0,2023-01-08 20:34:19.454829,0
9084,1936,join_rated,1.0,0,1,2.0,2023-01-08 20:39:23.162958,0
9287,1312,join_rated,4.0,1,1,3.0,2023-01-08 20:39:57.183445,0
9338,1936,join_rated,3.0,1,1,3.0,2023-01-08 20:40:40.468675,0
9892,898,join_no_rate,,1,1,1.0,2023-01-08 20:44:53.319845,0
9408,67,join_rated,4.0,1,1,3.0,2023-01-08 20:49:42.478949,0
9601,1936,join_no_rate,,1,1,1.0,2023-01-08 20:52:53.246456,0
9616,67,join_rated,2.0,0,1,2.0,2023-01-08 20:59:27.783469,0
9058,1312,join_rated,2.0,0,1,2.0,2023-01-08 21:03:31.835826,0
9511,131,join_no_rate,,1,1,1.0,2023-01-08 21:07:07.261736,0
9566,131,join_rated,1.0,0,1,2.0,2023-01-08 21:19:05.958037,0
9410,1936,join_no_rate,,1,1,1.0,2023-01-08 21:20:24.058274,0
9851,1312,join_no_rate,,1,1,1.0,2023-01-08 21:26:48.890165,0
9574,1936,join_rated,1.0,0,1,2.0,2023-01-08 21:30:04.225273,0
9602,1936,join_rated,4.0,1,1,3.0,2023-01-08 21:31:35.521681,0
9536,131,join_no_rate,,1,1,1.0,2023-01-08 21:35:19.710107,0
9718,678,leave,,0,-1,-1.5,2023-01-08 21:36:02.966880,0
9188,1312,join_rated,4.0,1,1,3.0,2023-01-08 21:36:15.953258,0
9950,678,join_rated,3.0,1,1,3.0,2023-01-08 21:40:24.142080,0
9331,67,join_rated,3.0,1,1,3.0,2023-01-08 21:44:07.366726,0
9868,678,join_no_rate,,1,1,1.0,2023-01-08 21:46:29.033456,0
9071,678,join_no_rate,,1,1,1.0,2023-01-08 21:48:09.139673,0
9776,678,join_rated,3.0,1,1,3.0,2023-01-08 21:48:50.986283,0
9871,678,join_rated,3.0,1,1,3.0,2023-01-08 22:04:07.705657,0
9566,678,join_rated,4.0,1,1,3.0,2023-01-08 22:06:51.163962,0
9776,67,join_rated,2.0,0,1,2.0,2023-01-08 22:13:14.797356,0
9817,678,join_rated,2.0,0,1,2.0,2023-01-08 22:13:22.739437,0
9024,678,join_rated,4.0,1,1,3.0,2023-01-08 22:13:36.039579,0
9025,678,join_rated,2.0,0,1,2.0,2023-01-08 22:13:55.518665,0
9334,678,join_rated,4.0,1,1,3.0,2023-01-08 22:14:08.740494,0
9154,678,leave,,0,-1,-1.5,2023-01-08 22:15:01.317966,0
9406,131,join_rated,2.0,0,1,2.0,2023-01-08 22:16:28.479885,0
9106,67,join_no_rate,,1,1,1.0,2023-01-08 22:17:10.470938,0
9334,67,join_rated,4.0,1,1,3.0,2023-01-08 22:24:48.874299,0
9595,67,join_rated,2.0,0,1,2.0,2023-01-08 22:25:41.805356,0
9832,2673,join_no_rate,,1,1,1.0,2023-01-08 22:27:47.767959,0
9215,67,join_no_rate,,1,1,1.0,2023-01-08 22:29:25.473745,0
9415,131,join_rated,4.0,1,1,3.0,2023-01-08 22:31:23.704862,0
9690,2673,leave,,0,-1,-1.5,2023-01-08 22:31:29.911132,0
9555,67,join_rated,2.0,0,1,2.0,2023-01-08 22:36:30.381449,0
9050,2673,join_no_rate,,1,1,1.0,2023-01-08 22:38:35.135896,0
9725,2673,join_no_rate,,1,1,1.0,2023-01-08 22:44:14.162925,0
9660,678,join_rated,3.0,1,1,3.0,2023-01-08 23:05:03.609574,0
9372,678,join_rated,4.0,1,1,3.0,2023-01-08 23:12:09.600836,0
9368,2673,join_rated,3.0,1,1,3.0,2023-01-08 23:15:37.510433,0
9753,2673,leave,,0,-1,-1.5,2023-01-08 23:20:40.426237,0
9895,2673,join_rated,4.0,1,1,3.0,2023-01-08 23:21:45.208710,0
9857,2673,join_no_rate,,1,1,1.0,2023-01-08 23:41:56.328823,0
9779,2277,join_no_rate,,1,1,1.0,2023-01-09 10:34:23.756904,0
9178,2277,join_rated,3.0,1,1,3.0,2023-01-09 10:35:18.960959,0
9171,2277,join_rated,4.0,1,1,3.0,2023-01-09 11:25:12.749566,0
9167,2277,join_rated,3.0,1,1,3.0,2023-01-09 11:48:11.233408,0
9763,2277,join_no_rate,,1,1,1.0,2023-01-09 11:51:25.837877,0
9041,2277,join_rated,2.0,0,1,2.0,2023-01-09 11:54:21.896570,0
9421,1270,join_no_rate,,1,1,1.0,2023-01-09 12:29:30.947437,0
9168,1270,join_no_rate,,1,1,1.0,2023-01-09 12:51:06.268299,0
9662,2377,leave,,0,-1,-1.5,2023-01-09 12:55:38.266861,0
9666,1270,join_no_rate,,1,1,1.0,2023-01-09 12:56:44.197392,0
9684,2377,join_no_rate,,1,1,1.0,2023-01-09 12:59:04.624130,0
9905,1270,join_no_rate,,1,1,1.0,2023-01-09 13:16:41.868906,0
9090,1270,join_rated,4.0,1,1,3.0,2023-01-09 13:16:50.607046,0
9749,2377,join_rated,2.0,0,1,2.0,2023-01-09 13:16:55.252240,0
9262,2377,join_no_rate,,1,1,1.0,2023-01-09 13:24:03.539922,0
9566,1270,leave,,0,-1,-1.5,2023-01-09 13:25:07.355166,0
9876,2377,join_rated,3.0,1,1,3.0,2023-01-09 13:27:30.436023,0
9329,1270,join_rated,3.0,1,1,3.0,2023-01-09 13:33:41.691230,0
9565,2377,join_rated,4.0,1,1,3.0,2023-01-09 13:38:32.671039,0
9864,1270,join_no_rate,,1,1,1.0,2023-01-09 13:46:14.212667,0
9230,2377,join_rated,1.0,0,1,2.0,2023-01-09 13:49:51.761299,0
9568,1270,join_no_rate,,1,1,1.0,2023-01-09 13:50:27.430477,0
9708,1270,join_rated,4.0,1,1,3.0,2023-01-09 14:21:15.972748,0
9525,2041,join_rated,4.0,1,1,3.0,2023-01-09 20:49:53.623247,0
9850,2041,leave,,0,-1,-1.5,2023-01-09 20:53:38.637114,0
9709,2041,join_rated,4.0,1,1,3.0,2023-01-09 21:05:28.907562,0
9196,2041,join_rated,3.0,1,1,3.0,2023-01-09 21:20:26.756819,0
9154,2408,join_rated,2.0,0,1,2.0,2023-01-09 21:52:23.189004,0
